nohup: ignoring input
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
# 2026-01-09 00:01:27.163782

# field.xml config.pdb
#   401 molecules 10704 atoms 11016 bonds
# Box vectors (nm):
#     x      y      z
#     4.02   0.00   0.00
#    -2.01   3.48   0.00
#     0.00   0.00  13.00
# Langevin integrator 323.0 K
#   barostat (1.0, 1.0, 0.0)
# coordinates and velocities from state-eq.xml
# platform OpenCL
#   DeviceIndex 0
#   DeviceName NVIDIA GeForce RTX 4060
#   OpenCLPlatformIndex 0
#   OpenCLPlatformName NVIDIA CUDA
#   Precision single
#   UseCpuPme false
#   DisablePmeStream false
# PotentielEnergy 28113.71541082603 kJ/mol
#   HarmonicBondForce 8993.811849594116 kJ/mol
1743000	28190.67364712892	65309.39630337892	327.6231013132484	0.8299333189420871	128
1744000	28162.344592553272	64502.79381130327	320.75378203131083	0.8286113235418414	128
1745000	28313.21137738478	65007.60981488478	323.87786423177283	0.8299204315493502	128
1746000	28013.904434856435	64000.841934856435	317.6335613620807	0.8289262691916832	128
1747000	28035.673033214116	64691.524595714116	323.53763574787837	0.8296719794707927	128
1748000	28641.07202791836	65285.65796541836	323.43820131865755	0.8300740866380085	128
1749000	28333.358888261137	65180.61670076114	325.22705566182526	0.8303513698148498	128
1750000	28247.372135192272	65008.59869769227	324.46771312744227	0.8307964479852203	128
1751000	28887.80165341182	65292.37196591182	321.319737702483	0.8291479184031688	128
1752000	28568.84626080119	65359.21344830119	324.72491868985134	0.8312817138725912	128
1753000	28430.30420204258	64962.44482704258	322.44571883614987	0.8295267914867649	128
1754000	28874.137523028883	65533.63752302888	323.56983816011564	0.8286364070586671	128
1755000	28506.161186158424	65659.09868615842	327.9250937423558	0.8281382112281884	128
1756000	28368.631791333784	65176.733353833784	324.8814486165721	0.8285975617570345	128
1757000	28417.47699495009	64864.35980745009	321.69320293733756	0.8284621371011324	128
1758000	28189.046100096195	64859.382037596195	323.6654800140195	0.8294306721108895	128
1759000	28137.376362271723	64700.19276852172	322.71647423582795	0.8276605196526357	128
1760000	28318.821765355475	65118.661609105475	324.808527736613	0.8294172635178557	128
1761000	28017.229000655992	64541.84618815599	322.3793142901445	0.8295852701115335	128
1762000	28157.08519975393	64989.57738725393	325.0967289827493	0.8293890869773686	128
1763000	28216.728358149587	65065.25960814959	325.2382954759466	0.8280445610165228	128
1764000	28588.00635282608	64919.64697782608	320.67603423731185	0.8274627858686227	128
1765000	28002.54126456642	64762.43970206642	324.45599062191695	0.8273585049288181	128
1766000	27725.155594412936	63848.718094412936	318.83946240106445	0.8296194630114695	128
1767000	28020.849707014102	64839.2559570141	324.97240146826584	0.8277898911301307	128
1768000	28014.967859000608	64533.70223400061	322.32739048625876	0.8297824902877127	128
1769000	28003.174514426384	64514.244826926384	322.25974473378596	0.8295794871466392	128
1770000	28063.71988729434	64401.98941854434	320.7345433310663	0.8287730216194702	128
1771000	28617.38889747596	64827.18577247596	319.6005977892337	0.8285574122180295	128
1772000	28557.32705105032	65223.35830105032	323.6274853049344	0.8270016772881814	128
1773000	27947.206258933	64000.260946433	318.2171352694983	0.8284611226627571	128
1774000	28189.780854409677	65321.07772940968	327.7340858582075	0.8272931021581091	128
1775000	28281.803967849235	64501.237561599235	319.6856549102073	0.8281769550134561	128
1776000	28095.909979150805	64789.952947900805	323.8747267376469	0.8280073100550018	128
1777000	27954.524637231254	64401.540262231254	321.69437518789005	0.8284675026027526	128
1778000	28662.179974913888	65279.35966241389	323.1963039693462	0.8273513467644709	128
1779000	28486.069747380156	64940.718184880156	321.7617451167034	0.8266781392402067	128
1780000	28564.93651667121	65366.77245417121	324.8261459728584	0.8287089123561064	128
1781000	28290.760954955418	63964.19454870542	314.86646393282285	0.8288931761959233	128
1782000	28331.084697847487	65414.24094784749	327.30917951087116	0.8299254476923246	128
1783000	27811.950423147122	64848.49339189712	326.897754044889	0.8299467845917945	128
1784000	27800.094234911667	64675.46923491167	325.47522799938827	0.828269589338595	128
1785000	28375.599801537173	65157.00605153717	324.64582625551265	0.8272712194498139	128
1786000	27943.018075132335	64228.838387632335	320.2716077966874	0.8275114368788107	128
1787000	27796.210585951572	64268.83167970157	321.9203781988272	0.8277141597719975	128
1788000	28178.33220693597	64342.50408193597	319.19789524648064	0.8280403315379993	128
1789000	28023.620553548913	64783.95258479891	324.4598176751914	0.8293383521292932	128
1790000	28032.63465839863	65168.69715839863	327.77614896626903	0.8292463701382645	128
1791000	28138.241286642326	64492.143630392326	320.87252411669107	0.8289215047096105	128
1792000	27669.192796978867	64475.38810947887	324.86462337334746	0.8283580193065101	128
1793000	27821.839879695326	64604.117223445326	324.653514840019	0.8292592918003918	128
1794000	28004.57673758024	64888.73689383024	325.55276892564274	0.8276510625519691	128
1795000	28049.21561964939	64750.71952589939	323.94057963633344	0.8285496575473982	128
1796000	28517.171181067184	65354.218056067184	325.1369302811098	0.8270187331822713	128
1797000	27987.4501925066	64435.5283175066	321.7037531923104	0.8295317773766487	128
1798000	28264.5166700143	64860.6651075143	323.0106746465567	0.8284857507671246	128
1799000	28217.6230283514	64546.8378721014	320.6546234257494	0.8284606709557653	128
1800000	28402.44537644129	65266.46490769129	325.3750005771466	0.8282505894422241	128
1801000	28746.1596525028	65899.7846525028	327.931161862863	0.8272273943703834	128
1802000	28714.88206203532	65434.87815578532	324.10379828679515	0.8276269885026216	128
1803000	27762.523194564157	65012.92944456416	328.7853877360865	0.8281983084735735	128
1804000	27910.411267207295	64894.184704707295	326.43199131800105	0.8272549261231477	128
1805000	27813.308092686173	64744.21434268617	325.96536664217746	0.828852324034689	128
1806000	28936.423911949678	65840.25203694968	325.72636544129006	0.829110282937761	128
1807000	28076.47412093077	64430.24755843077	320.871386344096	0.8295643533329201	128
1808000	28112.716216094268	64543.80215359427	321.5537740775008	0.8284126710820994	128
1809000	28036.774265745713	64403.72739074571	320.98771497245633	0.8280678820543061	128
1810000	28493.636265450506	65040.28079670051	322.57373549207813	0.8280757776219874	128
1811000	27856.10942589544	64454.18755089544	323.02770675752583	0.829752085652649	128
1812000	28337.11073980946	64630.75917730946	320.34070162337207	0.8294950436588031	128
1813000	27817.95876255189	64448.42751255189	323.31359798051454	0.8287791581285495	128
1814000	28315.550139896804	64892.792327396804	322.84380133260765	0.8291529544556391	128
1815000	28402.66592101159	64814.89248351159	321.3873144990409	0.8294298792681999	128
1816000	28424.172048842593	65383.96892384259	326.22036561531115	0.8276919229431745	128
1817000	28552.202757507854	65281.663695007854	324.187338377642	0.8275280937263602	128
1818000	28013.415538618166	64809.71241361817	324.7772562292263	0.8291233137459098	128
1819000	27968.20568206662	64110.17052581662	319.00188805850536	0.8294760130954313	128
1820000	28120.457883784955	65006.563352534955	325.56993894844163	0.8308995268512502	128
1821000	28406.361618700495	64636.705368700495	319.7819518453022	0.8300347744555097	128
1822000	27873.949928075774	64965.000709325774	327.3788594628321	0.8303428625376456	128
1823000	27936.005898508825	64136.076211008825	319.5147476752392	0.8323959806393024	128
1824000	28217.391960761335	65192.169304511335	326.35258858204554	0.8312796689229642	128
1825000	28278.34936244972	64984.51342494972	323.9817118395444	0.8281792494074082	128
1826000	28288.385053244536	64839.072553244536	322.60942017801557	0.8290016383262344	128
1827000	28055.110385961947	64436.80569846195	321.11783478378766	0.8281833318007866	128
1828000	28067.212124509446	65216.837124509446	327.8958564344573	0.8307880268752875	128
1829000	27972.60862242634	64265.56955992634	320.33463350286485	0.8305932482070556	128
1830000	28276.203929944255	64306.664867444255	318.01771476373773	0.8297102340864126	128
1831000	28813.240219458996	65744.638656959	325.9697108648133	0.8304640640916426	128
1832000	28729.608381455764	65240.834943955764	322.26112385208313	0.8298950003607013	128
1833000	27652.683694526495	64294.714944526495	323.41565273449993	0.8295101744100835	128
1834000	28422.433866397187	64585.94949139719	319.1921029496328	0.8297107121841482	128
1835000	28097.402116852812	65140.03883560281	326.95153965847584	0.8292945956970365	128
1836000	28068.981497169007	64577.53618466901	322.2375409292027	0.8276123958521566	128
1837000	28570.646717966883	65201.82640546688	323.31987296876633	0.8290775293555188	128
1838000	28129.329191833735	64831.196379333735	323.9437860863742	0.8276868987459433	128
1839000	28697.150992141804	65110.557242141804	321.397726842184	0.826661983866892	128
1840000	28055.898714007577	63419.69949525758	312.1335341593757	0.8298178343856415	128
1841000	28332.278712033818	64508.04824328382	319.3002603020828	0.8289339403970982	128
1842000	28245.459249112464	64927.635030362464	323.7699827029822	0.8296377386702999	128
1843000	28373.31928684999	64820.70600559999	321.6976505938457	0.8290888133267172	128
1844000	28287.843149635533	64718.85877463553	321.5531534742671	0.8296122853256688	128
1845000	28351.217337447335	65755.36186869734	330.14233670656	0.8284421649087679	128
1846000	28384.89848877542	64742.18364502542	320.9023820278233	0.8297242009690199	128
1847000	28244.736453239515	64750.314578239515	322.211268725643	0.8276749077490021	128
1848000	28230.171007642988	64919.77257014299	323.83552530005187	0.8277346782346428	128
1849000	28847.19174909254	65371.11753034254	322.3732116916799	0.828101453602265	128
1850000	28806.897447059862	65451.43260330986	323.43775310521096	0.8296019276817227	128
1851000	28937.853605515847	65885.56454301585	326.1136908150305	0.8292455713423512	128
1852000	28436.435134874017	65248.81404112402	324.91920197995523	0.829481465119207	128
1853000	27922.154235368536	65050.654235368536	327.7093996406894	0.8294813411693052	128
1854000	28313.930186366895	64644.109873866895	320.66313948123394	0.8315674536131605	128
1855000	28329.258532692562	64457.76634519256	318.88311149516767	0.8300990050326525	128
1856000	27733.983153166366	64336.412840666366	323.06611520210004	0.8290991428923359	128
1857000	28509.979048537672	64893.25639228767	321.13179835654574	0.8294749577436236	128
1858000	27925.313173870672	64711.33270512067	324.6865447232345	0.8281470198969987	128
1859000	27971.266633425665	64578.661164675665	323.1099366859904	0.8287807119355032	128
1860000	27881.178621714585	65015.858309214585	327.76394376933973	0.8293152061589277	128
1861000	28377.514345699106	64994.053408199106	323.1906495843281	0.8289899491688248	128
1862000	28351.027567155485	64710.136942155485	320.9184832339419	0.8282640611823612	128
1863000	27870.62102204276	64478.39445954276	323.1132810478609	0.8277055821727979	128
1864000	28590.112598592474	65017.729786092474	321.52315765130516	0.8276910716840955	128
1865000	28035.40133660898	64487.16696160898	321.7363003841219	0.8287736713812738	128
1866000	28842.54790657549	65472.50103157549	323.30904689013414	0.8282918571426668	128
1867000	28069.319672692334	64431.077485192334	320.94185928907774	0.8275545881380992	128
1868000	28369.389566203055	64910.534097453055	322.52519052802023	0.8266252223778986	128
1869000	28685.694728041766	65908.47207179177	328.54152514320185	0.8273035654642313	128
1870000	28005.025815595873	64455.83831559587	321.7278877625096	0.8287593406085578	128
1871000	28454.015787972952	65269.99625672295	324.95099065670337	0.8306641680521413	128
1872000	28506.335853141383	65030.70694689138	322.3771421788266	0.8282681187951512	128
1873000	28298.388167473662	64495.97410497366	319.4928196943153	0.8304358967210892	128
1874000	28377.46235065139	64782.11860065139	321.32049621754646	0.8292396188891519	128
1875000	28671.500806889788	65410.00861938979	324.26718932704404	0.8280001880730419	128
1876000	27962.23500826239	64612.15688326239	323.4852982085035	0.8312608548667687	128
1877000	27783.80554942641	64736.70398692641	326.1594775424942	0.8312577430401484	128
1878000	27955.187502653862	64231.26953390386	320.1856542488207	0.827855159903253	128
1879000	28134.566899384838	64958.80908688484	325.02391153666247	0.8293345870329955	128
1880000	28212.919863905758	64494.45111390576	320.233750999432	0.8273985549802312	128
1881000	28541.607166489935	65036.325916489935	322.1154200039946	0.8262202490853172	128
1882000	28321.689896053344	64753.44770855334	321.5597042861783	0.8299725686871672	128
1883000	28334.889620603004	65129.807589353004	324.7650855102543	0.8303063055605356	128
1884000	28425.79661281401	65245.14817531401	324.98074513396324	0.8300330001388996	128
1885000	28431.362305577728	65212.94824307773	324.6474122415543	0.8293498141712731	128
1886000	28707.52134466608	65445.13462591608	324.2592938747931	0.8277480568525425	128
1887000	28003.653935568465	64598.083623068465	322.99550434528857	0.8286093121803191	128
1888000	28330.356829393422	64851.02870439342	322.34449155314275	0.8269814833806536	128
1889000	28434.512187061016	64597.75437456102	319.1896894926129	0.8281851023642047	128
1890000	27981.515761383926	64674.047011383926	323.86138376812244	0.8281263063294014	128
1891000	28279.37227210909	64832.59102210909	322.6317618944286	0.8283784686602044	128
1892000	28915.36516173056	65834.96281798056	325.86555295542485	0.8282277014470751	128
1893000	28380.024007861677	64795.63338286168	321.41717241017307	0.8287733978166645	128
1894000	28587.67844297574	65257.62766172574	323.66206669623415	0.8284165745040342	128
1895000	28703.576136871066	65495.45894937107	324.7382961373332	0.828514324646284	128
1896000	28203.663138110656	64853.432669360656	323.48395356816377	0.8290068920552995	128
1897000	28863.34838335705	65319.59057085705	321.77581212333376	0.8288140456335692	128
1898000	28314.58276184241	64824.11401184241	322.24616041855955	0.8308199997095017	128
1899000	28487.572943460138	64764.40888096014	320.19230849460416	0.8301542538133985	128
1900000	28717.215626035177	64955.70000103518	319.85380390858114	0.8289960824906965	128
1901000	28846.028970145737	65832.20865764574	326.45322973977636	0.8284311541810288	128
1902000	28463.424447708298	65099.4478852083	323.3626256359764	0.8283375780559333	128
1903000	28749.17703924881	65813.95047674881	327.1469262432174	0.8287058734069859	128
1904000	27969.888630500587	64968.29878675059	326.5611802244818	0.8286627160663539	128
1905000	28637.82129297132	65861.92285547132	328.55321317076977	0.8286322182527144	128
1906000	28194.958217445528	65007.43477994553	324.9200639288909	0.8277770988855089	128
1907000	28410.292926569353	65116.42183281935	323.9814015379275	0.8261167151026351	128
1908000	28319.885603573	65144.350447323	325.0258767802359	0.8292805506877768	128
1909000	28506.6762894704	64980.8872269704	321.9344107275002	0.8271034033893147	128
1910000	27925.96327410126	65148.01014910126	328.5350777651629	0.8274594996416074	128
1911000	28725.78453627223	65353.14391127223	323.2861535264023	0.8300514849762912	128
1912000	28337.995810136606	64857.22237263661	322.3317347088946	0.8288321532927474	128
1913000	28128.44504003378	64810.01535253378	323.7646386195809	0.8281149747004097	128
1914000	28405.096319599368	65032.23694459937	323.28422276078635	0.8283757091104974	128
1915000	28204.540393018804	64611.798205518804	321.3434585371931	0.8281759883138652	128
1916000	27689.886951021734	64756.855701021734	327.16630285529163	0.828091908342347	128
1917000	27857.10260060191	64002.33697560191	319.03074610887217	0.8291058986475012	128
1918000	28202.554309303756	64719.905871803756	322.3151852893294	0.8285235451440277	128
1919000	27897.887694593286	64732.399413343286	325.11455408673936	0.8266867287856816	128
1920000	28423.352080333803	65446.6606740838	326.78094272512465	0.828251198586601	128
1921000	28393.29811458348	65112.50905208348	324.0968682173522	0.8275145549083345	128
1922000	28647.334984160494	65399.608421660494	324.38868964901843	0.8275427186210145	128
1923000	27714.998860964377	64454.26448596438	324.27387805078496	0.827583338735902	128
1924000	28335.142111358466	64869.235861358466	322.4629578148636	0.8277450236241665	128
1925000	28468.36902386637	65274.70496136637	324.86586457981485	0.8276495816632413	128
1926000	28020.382669112238	64236.01938786224	319.65214233558777	0.8263632386921619	128
1927000	28049.23080106912	64409.55111356912	320.92917140074445	0.8263180125889485	128
1928000	28255.60783821222	65366.67424446222	327.5555245166906	0.8286206407993544	128
1929000	28743.270277882868	65046.23512163287	320.42293155183665	0.8270960122054013	128
1930000	28216.39417299116	65042.32386049116	325.03880601427113	0.8279265715288149	128
1931000	28355.225182989438	65412.15877673944	327.07772898266046	0.8259654794322012	128
1932000	28383.136799214815	64566.253986714815	319.365113340004	0.8285979850624087	128
1933000	28445.75435282878	65024.93794657878	322.8609368774491	0.8293206991712467	128
1934000	28076.181567973515	64708.978442973515	323.3341468431413	0.8298195928442272	128
1935000	28070.371388848405	65248.121388848405	328.14409772793516	0.828610538906373	128
1936000	28139.678642051702	64592.6630170517	321.74705750683927	0.8278523979482805	128
1937000	28612.813519763004	65059.672894763	321.692996069593	0.8260501771237712	128
1938000	28146.377956632234	65054.729519132234	325.76629091599114	0.8281297060053425	128
1939000	28269.92172696872	64725.46860196872	321.76967504691174	0.8277591633414646	128
1940000	28592.084013508866	64291.959013508866	315.0998452266495	0.8300742024489955	128
1941000	28339.636713375803	65239.3945258758	325.69043940965065	0.8293731531838012	128
1942000	28583.85420967749	65056.56124092749	321.9211367138907	0.827459137681387	128
1943000	27972.275803015742	64220.93205301574	319.9435845097223	0.8268083120144168	128
1944000	28041.98781555303	64667.10500305303	323.2663631788389	0.8284526561207827	128
1945000	28028.103698802588	64690.61932380259	323.59645514324967	0.8295416615466056	128
1946000	27975.271424849343	64673.64642484934	323.912962792434	0.8293256992718819	128
1947000	27995.118912469712	64767.33766246971	324.5647340996432	0.8295925032867209	128
1948000	28731.67486834462	65570.04205584462	325.14858383072027	0.8289044467664604	128
1949000	28327.540612375713	65279.29842487571	326.14940997892535	0.8286867540572398	128
1950000	28090.41571130167	64239.61102380167	319.06570675770365	0.8294747953659619	128
1951000	28545.613563658844	65538.58621990884	326.5131869077428	0.8273085303706227	128
1952000	27681.79400798073	64282.93463298073	323.054737476149	0.8267663241703697	128
1953000	27568.23758521944	64007.46414771944	321.6256261407797	0.8270743618421157	128
1954000	28342.575818510726	64970.669568510726	323.29263538239866	0.826194186232542	128
1955000	28344.523424587678	65450.02342458768	327.5063934273564	0.8270277558795869	128
1956000	28268.32149137673	64228.88008512673	317.4007317155729	0.8278227749727575	128
1957000	28605.09215246176	65068.95152746176	321.8430441403174	0.8277198799037004	128
1958000	28650.8644848892	64892.6652661392	319.8830756944371	0.8272579479710613	128
1959000	27843.91123883851	64319.04405133851	321.94254752545316	0.8293570895008592	128
1960000	29336.212618826772	66167.06418132677	325.08224824062984	0.8289278849005954	128
1961000	28041.55467250041	65073.54686000041	326.85758722448594	0.8296912723730702	128
1962000	28094.14954913588	64508.97767413588	321.41027681868763	0.8284977657786393	128
1963000	28518.451354331046	64400.771666831046	316.7101727062577	0.8284831993700916	128
1964000	28197.548994233133	65232.21305673313	326.88117014736633	0.8287102758119577	128
1965000	28584.024216215534	65488.977341215534	325.7362950930292	0.8284412471659661	128
1966000	28560.328510382213	65304.60194788221	324.31807879220696	0.826665081091102	128
1967000	28079.252433627844	64559.232902377844	321.9853346706206	0.8255680952511902	128
1968000	28203.290752099827	65760.04465834983	331.48932154733706	0.8280361486198852	128
1969000	27909.350783956063	64222.84297145606	320.5158496471037	0.8289350197466947	128
1970000	27818.86588941596	65075.18229566596	328.83755288567426	0.828204090722424	128
1971000	28518.57323054975	65332.12010554975	324.929510889226	0.8263420296973141	128
1972000	28899.40353859763	65320.45822609763	321.46523468282703	0.8288738215172218	128
1973000	28570.52211656241	64959.46742906241	321.18182587277306	0.8270804962667386	128
1974000	29232.394944261585	65709.39494426158	321.95902798910345	0.8270690858488272	128
1975000	28399.555164044665	64497.227039044665	318.6109424992351	0.8291755523822423	128
1976000	28025.523183641664	64918.038808641664	325.6265172765801	0.8278144860927901	128
1977000	27964.620371850033	64593.83912185003	323.3025650341378	0.8281844977610903	128
1978000	28056.526135836262	64559.76051083626	322.1905819511865	0.8285955031369224	128
1979000	27914.02602991741	64580.45962366741	323.6310365345494	0.8284381375259942	128
1980000	28759.05682080204	65053.55682080204	320.3482178180913	0.8274494933857062	128
1981000	28144.183019808785	64819.628332308785	323.71057718233465	0.8283473627715854	128
1982000	28229.890215444786	64048.819902944786	316.1506644131245	0.8287031220579388	128
1983000	28063.726617864973	64233.18755536497	319.24457840083744	0.8289030337651424	128
1984000	28901.638095316477	65129.80997031648	319.7627821009726	0.8283216155791351	128
1985000	27869.34438876959	64236.61782626959	320.99054216496535	0.8281176116328692	128
1986000	28922.134000462538	66042.62228171254	327.63868535000563	0.8295542903764183	128
1987000	28280.753969198267	64692.37896919827	321.382004893597	0.8285228887467305	128
1988000	28379.312229860225	64827.878636110225	321.70806293698877	0.8279894929055159	128
1989000	28688.59068568371	64966.62193568371	320.202858749577	0.8279802299163529	128
1990000	28354.39479668479	65124.54323418479	324.5464607822066	0.8289056342705238	128
1991000	27849.77214216825	64217.03776716825	320.9904732090505	0.828284610373373	128
1992000	27699.42732674844	64776.58357674844	327.2562213682626	0.8283754799809742	128
1993000	28067.328947885835	64754.539885385835	323.8144247901063	0.828372480951561	128
1994000	28303.101092277095	65123.667498527095	324.99146777872323	0.8276889746377238	128
1995000	28236.367309515423	64447.61730951542	319.6134235893967	0.8286980922777208	128
1996000	28423.428322295018	64416.06894729502	317.68389917992477	0.8287140522083898	128
1997000	27991.759145336226	64775.595082836226	324.6672715450326	0.8294387433742155	128
1998000	28064.11150636198	64661.54900636198	323.02205237250774	0.8299198117536055	128
1999000	27808.350396187685	64496.022271187685	323.8184931890827	0.8274769551575797	128
2000000	28508.654864095908	64984.46345784591	321.9485122120881	0.8281983601441901	128
#   HarmonicBondForce 9188.774322509766 kJ/mol
#   RBTorsionForce 4006.6659393310547 kJ/mol
#   NonbondedForce 19251.532539917214 kJ/mol
#   LennardJones -26975.640004922872 kJ/mol
#   CMMotionRemover 0.0 kJ/mol
#   HarmonicAngleForce 21488.05926513672 kJ/mol
#   LennardJones14 1549.2352447509766 kJ/mol
#   MonteCarloAnisotropicBarostat 0.0 kJ/mol
# state saved to state.xml

# 2026-01-09 00:23:58.780002
